product_name,product_url,product_price,product_shipping,product_sold,product_type,product_top_seller,product_seller,product_seller_url,product_seller_rating,product_seller_rating_url,product_seller_feedback,product_reviews,product_reviews_url
Samsung Galaxy S10 SM-G973U1 - 128GB (Factory Unlocked) B Grade,https://www.ebay.ca/itm/184852427795?epid=24038014095&hash=item2b0a103413:g:r8MAAOSwcpte4acu,C $231.06,Free shipping,,Refurbished,Top Rated Seller,yywirelesss,https://www.ebay.ca/usr/yywirelesss?_trksid=p2047675.l2559,98509,https://www.ebay.ca/fdbk/feedback_profile/yywirelesss?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.9% Positive feedback,,
Apple iPhone 11 Pro Max 64GB Space Gray 🍎 Verizon T-Mobile Unlocked Smartphone,https://www.ebay.ca/itm/333556258715?epid=8034218247&hash=item4da980979b:g:sVYAAOSwSzNgzLzE,C $890.49,Free shipping,582 sold,New (Other),Top Rated Seller,buyspry,https://www.ebay.ca/usr/buyspry?_trksid=p2047675.l2559,220125,https://www.ebay.ca/fdbk/feedback_profile/buyspry?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.3% Positive feedback,44 product ratings,https://www.ebay.ca/p/8034218247?iid=333556258715&rt=nc#UserReviews
"Motorola Moto G 5G 128GB 6GB RAM XT2113-3 (FACTORY UNLOCKED) 5000mAh 48 MP 6.7""",https://www.ebay.ca/itm/373467106245?hash=item56f45fcbc5:g:ibMAAOSwH1JgL9oV,C $284.62,Free shipping,204+ sold,Brand New,Top Rated Seller,sobeonline1,https://www.ebay.ca/usr/sobeonline1?_trksid=p2047675.l2559,61387,https://www.ebay.ca/fdbk/feedback_profile/sobeonline1?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.5% Positive feedback,,
Samsung Galaxy S7 SM-G930A/T ATT TMOBILE- 32GB - GSM Unlocked Smartphone 9/10,https://www.ebay.ca/itm/174535086332?hash=item28a31a10fc:g:C4UAAOSwcbpfv-h1,C $103.04,Free shipping,208+ sold,New (Other),Top Rated Seller,highclassmobile,https://www.ebay.ca/usr/highclassmobile?_trksid=p2047675.l2559,22273,https://www.ebay.ca/fdbk/feedback_profile/highclassmobile?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.7% Positive feedback,,
OnePlus 7 Pro / 7T 128GB/ 256GB T-Mobile AT&T OR GSM Unlocked Android Smartphone,https://www.ebay.ca/itm/264988252189?hash=item3db287d81d:g:ob0AAOSwPPBgWewk,C $142.03 to C $255.68,Free shipping,32+ watchers,Pre-Owned,Top Rated Seller,wise-deals,https://www.ebay.ca/usr/wise-deals?_trksid=p2047675.l2559,28691,https://www.ebay.ca/fdbk/feedback_profile/wise-deals?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.8% Positive feedback,,
New ListingApple iPhone SE 2nd Gen. - 64GB - Black (Metro) A2275 (CDMA + GSM),https://www.ebay.ca/itm/234119417677?epid=4038068410&hash=item36829acf4d:g:I~UAAOSwekdg7yTi,C $249.79,Free shipping,,Pre-Owned,Top Rated Seller,freecell2019,https://www.ebay.ca/usr/freecell2019?_trksid=p2047675.l2559,1960,https://www.ebay.ca/fdbk/feedback_profile/freecell2019?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.3% Positive feedback,5 product ratings,https://www.ebay.ca/p/4038068410?iid=234119417677&rt=nc#UserReviews
Apple iPhone 8 Plus Smartphone 64GB 256GB AT&T Sprint T-Mobile or Unlocked,https://www.ebay.ca/itm/163917916074?epid=23024045643&hash=item262a44e7aa:g:RjQAAOSwdb5dsmzR,C $298.50 to C $373.44,Free shipping,37+ watchers,Refurbished,Top Rated Seller,thephonestoreco,https://www.ebay.ca/usr/thephonestoreco?_trksid=p2047675.l2559,1565,https://www.ebay.ca/fdbk/feedback_profile/thephonestoreco?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.2% Positive feedback,69 product ratings,https://www.ebay.ca/p/23024045643?iid=163917916074&var=464101914737&rt=nc#UserReviews
Apple iPhone XS Unlocked 64GB 256GB 512GB | Verizon AT&T T-Mobile,https://www.ebay.ca/itm/174688953188?epid=25023700375&hash=item28ac45e364:g:z34AAOSw3ppgUkVX,C $443.35 to C $586.98,Free shipping,24+ watchers,Refurbished,Top Rated Seller,tigerphones,https://www.ebay.ca/usr/tigerphones?_trksid=p2047675.l2559,14843,https://www.ebay.ca/fdbk/feedback_profile/tigerphones?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99% Positive feedback,137 product ratings,https://www.ebay.ca/p/25023700375?iid=174688953188&var=473878361727&rt=nc#UserReviews
Google Pixel 2 Smartphone Unlocked (Black/ White/ Blue),https://www.ebay.ca/itm/183823778274?epid=3041604357&hash=item2accc041e2:g:IiEAAOSwlG5cdIhr,C $81.17 to C $84.92,Free shipping,50+ sold,Refurbished,Top Rated Seller,n1wireless,https://www.ebay.ca/usr/n1wireless?_trksid=p2047675.l2559,9448,https://www.ebay.ca/fdbk/feedback_profile/n1wireless?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,97.5% Positive feedback,3 product ratings,https://www.ebay.ca/p/3041604357?iid=183823778274&var=691460318919&rt=nc#UserReviews
"Huawei Honor 5X 4G LTE Android 5.5"" Dual-SIM 16GB Unlocked Smartphone White",https://www.ebay.ca/itm/274803274672?hash=item3ffb8d33b0:g:ZkgAAOSwzElgpTsi,C $74.92,Free shipping,186 sold,Pre-Owned,Top Rated Seller,techrebootllc,https://www.ebay.ca/usr/techrebootllc?_trksid=p2047675.l2559,10054,https://www.ebay.ca/fdbk/feedback_profile/techrebootllc?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,97.8% Positive feedback,,
Brand New Samsung Galaxy S9+ Plus G965U 64GB Factory Unlocked Smartphone Mobile,https://www.ebay.ca/itm/293601147323?epid=17024791333&_trkparms=ispr%3D1&hash=item445bfdf9bb:g:1FIAAOSwiI9gHP-4&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS%252Fwocn770hnih0B3mVHNZ5PtypoTBuWZzUGrzl5qzJxQW9JX6TovVpDQCmxZ2ptcdpK165NPjNibXhbAPi9KOqSW3XuR6OdEGlcIDRZyDEleEjylWDYtrShTa5NsyX4RBk6fHP30TGT%252FbDRKFE%252F5cqT%252BofhvfZdGiM%252Fj%252F9Jjj%252BUjKUUKAu6tLYFA1znHfoUfU5sfJOHbfV8tLzyDYNNc7f161uQ40Lq4odnY%252B5A36yKAQhI34cZFegqDBfhdmUs5sf4FsLzY4WRgkjO0TWObj3bbzbvMtc36NfyLlJa8tp2vtr93Yl6T6cag%252Blie%252BR87S%252FqaGAxZF60GLecbiR5BNSZZ42JVE9AOYYZ2L1NIbj4H9gmBghGsKyxwSehXkzJKNF1KRlrzPkPPs49digm3AW6ZkaoC9LnveIa51s4QfuzEXbizBqbDj77ieC69p0N9nHvTCRL4cK9CJptzebjghXYXU35nN3WzqGYbKT4NXXywtjc8dfQBBAHsChKQdF8i9vnFOgoqB9LqjSt89N%252FqeAmeJGsOU2VEoVBqJoZwGCXUhX%252Fx7pSFwb8bkT7Q9dACldiEyWn0AVuSS6jGmHJS9cwiNscipYmLV063T9wTXYxk2Hdxzu0lq7Hc9yaj%252Bdbue1nDQ4l8gEnFmGRspflep9V5Sdw3R4M5cz1%252FpKdc2YQHCSBcQy2Z9vpfKwerX%252F8693Eh2vgzRJ%252BIigC0HZJaeenx0wSjJ2tUAySzNxbTHXVw7VCixFQpQ%252FlUIfuVN7dtFjvwUAk4%252FABA2OBxLcDIpmKKYoVHcJsRq%252F7TYzlbwAuTrunHCle5iF87rOggB6wqW%7Campid%3APL_CLK%7Cclp%3A2334524,C $310.48,Free shipping,345+ sold,Brand New,Top Rated Seller,eber_3c,https://www.ebay.ca/usr/eber_3c?_trksid=p2047675.l2559,579,https://www.ebay.ca/fdbk/feedback_profile/eber_3c?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.9% Positive feedback,61 product ratings,https://www.ebay.ca/p/17024791333?iid=293601147323&var=592645687472&rt=nc#UserReviews
Samsung Galaxy A50 SM-A505 - 64GB - Black (Unlocked) GSM Smartphone,https://www.ebay.ca/itm/334035685993?epid=14034668600&_trkparms=ispr%3D1&hash=item4dc6141269:g:uioAAOSw8wNgwlCi&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSprd4IgPv6LBzlteBBg9Pe%252BVRRs9Pqes6ytFoRaCu5gU7%252FGRxDnhDfZ37SNwkTkUTyQfX1XLPxjM6w25WNI3RS0CUH1aJFzUZiWDTuhorqWTCzGIpWeK5Og%252BhLJPp6ZTDIwPcdykC6Tp2Qw%252BHcZX6HgOdVGVH0XXhR0AFHl%252B2KYj8S%252Bj%252Fj20MBKC9uSH%252BarE1rktTpFVIqKPRHNSFzMkMCanaNszrDfwkJE7sT%252BncXr5pvOvO1HNJI7oUZoPkCNtzDLd8M6uS4%252FxfJ9xnllaR2knfnlIp9WAe2k5S8GGzgieT%252FLoDwa0bkjxQ12a6HtxX%252BakEDS5iDu2rZZD75dgybU8taq1HEZLS0QspM%252Bj4zIVQtPSgqGqjRgdn3NzwMmZaOKNg%252BM4RFhCTL88jkt9Z1U1Y%252BSxorRp1%252FhNnHSLi%252FKsAIjVBv1ppAadqQqnqmb0i7Fsza99NHzxmTRqvfrtKZp6Yu%252FRRoKsvWRDpNJSPwxc8r29fREi%252BsA6xzgUxheuG1p9%252BM3hXSfmuZvqJfLXfB8WZt6LMY7SAMGUU7azus%252FzE9FcidV3siSDR0kzJ0lH%252B0tIC9bs%252FeKxwL%252BdCnhoE%252FkxeIeUX%252Bn8foSTXF74jGYZlnR2z3htoxNXdxfAiGgq2dtLWfjjr82is5jGJtiAv2%252FiG3D11p2Y0BmM1xhoB1EiyZ9fVRMG35sv1XwTrdgv2wx8H1ojvGkrki9mYiF7bxw0ryODtEFnpSqd5vEwkD0mnftl%252FMp9Z%252F3Ma49%252Bi2dlWGfvHS%252B8iasQ%252FAhlGNLUaHhNqTEhidmr%252F6bxcZZk%252FvYY%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $162.36,Free shipping,54 sold,Pre-Owned,Top Rated Seller,pmg_distributors,https://www.ebay.ca/usr/pmg_distributors?_trksid=p2047675.l2559,17102,https://www.ebay.ca/fdbk/feedback_profile/pmg_distributors?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.6% Positive feedback,92 product ratings,https://www.ebay.ca/p/14034668600?iid=334035685993&rt=nc#UserReviews
UNLOCKED ONEPLUS 6T - BLACK - 128GB - 8GB RAM (T-MOBILE),https://www.ebay.ca/itm/324237651671?epid=22026975862&hash=item4b7e11eed7:g:6eEAAOSwl7NdOfBz,C $124.86,Free shipping,221 sold,Pre-Owned,Top Rated Seller,onewizard,https://www.ebay.ca/usr/onewizard?_trksid=p2047675.l2559,7979,https://www.ebay.ca/fdbk/feedback_profile/onewizard?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.6% Positive feedback,7 product ratings,https://www.ebay.ca/p/22026975862?iid=324237651671&rt=nc#UserReviews
New ListingSamsung Galaxy - SM-J337V - 16GB - Verizon Unlocked Smartphone 7/10,https://www.ebay.ca/itm/194269383916?hash=item2d3b5b8cec:g:FeIAAOSw5d1hCXFn,C $48.08,Free shipping,,Pre-Owned,Top Rated Seller,highclassmobile,https://www.ebay.ca/usr/highclassmobile?_trksid=p2047675.l2559,22273,https://www.ebay.ca/fdbk/feedback_profile/highclassmobile?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.7% Positive feedback,,
Motorola One 5G Ace - 64GB - Volcanic Gray Fully Unlocked XT2113-2 (Single SIM),https://www.ebay.ca/itm/353535907647?epid=13047356435&hash=item525061d73f:g:EogAAOSwI4Bgy7GM,C $274.76,Free shipping,30+ sold,Refurbished,Top Rated Seller,powerupdeals,https://www.ebay.ca/usr/powerupdeals?_trksid=p2047675.l2559,1342,https://www.ebay.ca/fdbk/feedback_profile/powerupdeals?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.7% Positive feedback,3 product ratings,https://www.ebay.ca/p/13047356435?iid=353535907647&var=622830841154&rt=nc#UserReviews
"LG V60 ThinQ 5G LMV600AM (AT&T Unlocked) 128GB Classy Blue 6.8"" SmartPhone",https://www.ebay.ca/itm/203509905883?epid=15037603279&hash=item2f6222b9db:g:e9sAAOSwPRteeg85,C $424.63,Free shipping,107 watchers,New (Other),Top Rated Seller,sami809,https://www.ebay.ca/usr/sami809?_trksid=p2047675.l2559,247580,https://www.ebay.ca/fdbk/feedback_profile/sami809?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,96.7% Positive feedback,58 product ratings,https://www.ebay.ca/p/15037603279?iid=203509905883&rt=nc#UserReviews
Google Pixel 3a 3a XL 3 3 XL 64GB / 128GB T-Mobile OR GSM Unlocked Smartphone,https://www.ebay.ca/itm/264854434421?hash=item3daa8df275:g:sp4AAOSw3fNgW0ib,C $83.58 to C $184.25,Free shipping,34+ watchers,Pre-Owned,Top Rated Seller,wise-deals,https://www.ebay.ca/usr/wise-deals?_trksid=p2047675.l2559,28691,https://www.ebay.ca/fdbk/feedback_profile/wise-deals?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.8% Positive feedback,,
"LG G8X G850 ThinQ (AT&T Unlocked) 4G LTE 6.4"" 13MP 128GB GSM Smartphone",https://www.ebay.ca/itm/193717785962?epid=24035105827&hash=item2d1a7ad56a:g:ifoAAOSwA1Ve8pUr,C $181.09,Free shipping,72 sold,Refurbished,Top Rated Seller,sami809,https://www.ebay.ca/usr/sami809?_trksid=p2047675.l2559,247580,https://www.ebay.ca/fdbk/feedback_profile/sami809?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,96.7% Positive feedback,35 product ratings,https://www.ebay.ca/p/24035105827?iid=193717785962&rt=nc#UserReviews
Sonim XP8 XP8800 (AT&T Unlocked) 64GB Black Android Ultra Rugged Smartphone,https://www.ebay.ca/itm/193664761621?epid=16037373888&hash=item2d1751bf15:g:rYcAAOSw1wtfYVNt,C $223.55,Free shipping,139 sold,New (Other),Top Rated Seller,sami809,https://www.ebay.ca/usr/sami809?_trksid=p2047675.l2559,247580,https://www.ebay.ca/fdbk/feedback_profile/sami809?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,96.7% Positive feedback,20 product ratings,https://www.ebay.ca/p/16037373888?iid=193664761621&rt=nc#UserReviews
Samsung Galaxy S10 G973U G973U1 T-Mobile Sprint ATT Verizon 5G Factory Unlocked,https://www.ebay.ca/itm/254551313004?epid=21029468150&hash=item3b4470ca6c:g:XFQAAOSwVJBgRj9F,C $223.56 to C $448.37,Free shipping,338+ sold,New (Other),Top Rated Seller,bobcat_wireless,https://www.ebay.ca/usr/bobcat_wireless?_trksid=p2047675.l2559,22196,https://www.ebay.ca/fdbk/feedback_profile/bobcat_wireless?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,100% Positive feedback,5 product ratings,https://www.ebay.ca/p/21029468150?iid=254551313004&var=554273315041&rt=nc#UserReviews
Google Pixel 4 XL- 64GB - Just Black (T-mobile AT&T Unlocked) C stock,https://www.ebay.ca/itm/174483939086?hash=item28a00d9f0e:g:ZYIAAOSwA89eMlhT,C $249.78,Free shipping,Almost gone,Pre-Owned,Top Rated Seller,yywirelesss,https://www.ebay.ca/usr/yywirelesss?_trksid=p2047675.l2559,98509,https://www.ebay.ca/fdbk/feedback_profile/yywirelesss?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.9% Positive feedback,,
New ListingSamsung Galaxy Note 9 128GB Purple SM-N960U (Unlocked) Reduced Price!! KW8121,https://www.ebay.ca/itm/304091868663?epid=6022425239&hash=item46cd49adf7:g:tt8AAOSwd5xhCb4n,C $235.99,Free shipping,,Pre-Owned,Top Rated Seller,soonersoft,https://www.ebay.ca/usr/soonersoft?_trksid=p2047675.l2559,125092,https://www.ebay.ca/fdbk/feedback_profile/soonersoft?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99% Positive feedback,31 product ratings,https://www.ebay.ca/p/6022425239?iid=304091868663&rt=nc#UserReviews
New ListingSamsung Galaxy S7 Edge 32GB Unlocked 4G LTE Smartphone Used Silver,https://www.ebay.ca/itm/265252216579?epid=12013788672&hash=item3dc2439f03:g:vP8AAOSwweZhCZrG,C $87.43,+C $10.99 shipping,,Pre-Owned,,frozenthiago,https://www.ebay.ca/usr/frozenthiago?_trksid=p2047675.l2559,1012,https://www.ebay.ca/fdbk/feedback_profile/frozenthiago?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.7% Positive feedback,4 product ratings,https://www.ebay.ca/p/12013788672?iid=265252216579&rt=nc#UserReviews
New ListingGoogle Pixel 3 - 64GB - Clearly White (Unlocked),https://www.ebay.ca/itm/234119169114?epid=14024680802&hash=item368297045a:g:lKUAAOSwac5hAtyq,C $124.88,+C $13.86 shipping,,Pre-Owned,,jjhockey21,https://www.ebay.ca/usr/jjhockey21?_trksid=p2047675.l2559,235,https://www.ebay.ca/fdbk/feedback_profile/jjhockey21?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,90.9% Positive feedback,36 product ratings,https://www.ebay.ca/p/14024680802?iid=234119169114&rt=nc#UserReviews
New ListingApple iPhone 11 Pro Max - 256GB - Silver (Unlocked) A2161 (CDMA GSM),https://www.ebay.ca/itm/144138350328?epid=13034214311&hash=item218f50aef8:g:uJEAAOSw1l5hCGpa,C $936.71,Free shipping,,Pre-Owned,,urmskaladrak,https://www.ebay.ca/usr/urmskaladrak?_trksid=p2047675.l2559,434,https://www.ebay.ca/fdbk/feedback_profile/urmskaladrak?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,100% Positive feedback,24 product ratings,https://www.ebay.ca/p/13034214311?iid=144138350328&rt=nc#UserReviews
Samsung Galaxy S9 Plus SM-G965U 64GB Factory Unlocked Android Smartphone,https://www.ebay.ca/itm/113789937054?epid=11028434840&hash=item1a7e68a59e:g:vd8AAOSwKQJdClGe,C $181.09,Free shipping,99+ sold,Refurbished,Top Rated Seller,emb-phones,https://www.ebay.ca/usr/emb-phones?_trksid=p2047675.l2559,114087,https://www.ebay.ca/fdbk/feedback_profile/emb-phones?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.9% Positive feedback,39 product ratings,https://www.ebay.ca/p/11028434840?iid=113789937054&var=413958997969&rt=nc#UserReviews
Samsung Galaxy S7 SM-G930 - 32GB - GSM Unlocked Smartphone 7/10 - SBI,https://www.ebay.ca/itm/402048798163?hash=item5d9bf9cdd3:g:u00AAOSwDoNeKgMM,C $80.56,Free shipping,303+ sold,Refurbished,Top Rated Seller,highclassmobile,https://www.ebay.ca/usr/highclassmobile?_trksid=p2047675.l2559,22273,https://www.ebay.ca/fdbk/feedback_profile/highclassmobile?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.7% Positive feedback,,
New ListingGoogle Pixel 3 64GB - Black (UNLOCKED) - Good Condition,https://www.ebay.ca/itm/284395786716?epid=16025393655&hash=item42374f51dc:g:C3IAAOSw4b1hCbPc,C $124.88,+C $15.91 shipping,,Pre-Owned,Top Rated Seller,delawaregold,https://www.ebay.ca/usr/delawaregold?_trksid=p2047675.l2559,21327,https://www.ebay.ca/fdbk/feedback_profile/delawaregold?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.4% Positive feedback,59 product ratings,https://www.ebay.ca/p/16025393655?iid=284395786716&rt=nc#UserReviews
Rugged Smartphone Unlocked Blackview BV9700 Pro Octa Core 6GB+128GB Android 9.0,https://www.ebay.ca/itm/392952180504?hash=item5b7dc66f18:g:GawAAOSwkydfaJi6,C $312.22,Free shipping,,Brand New,Top Rated Seller,blackview_store,https://www.ebay.ca/usr/blackview_store?_trksid=p2047675.l2559,1331,https://www.ebay.ca/fdbk/feedback_profile/blackview_store?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.9% Positive feedback,,
OnePlus 8 5G - 128GB - Interstellar Glow T-Mobile UNLOCKED,https://www.ebay.ca/itm/324575313660?hash=item4b92323efc:g:mb4AAOSws0tfd3R-,C $374.67,Free shipping,72 sold,New (Other),Top Rated Seller,onewizard,https://www.ebay.ca/usr/onewizard?_trksid=p2047675.l2559,7979,https://www.ebay.ca/fdbk/feedback_profile/onewizard?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.6% Positive feedback,,
New ListingAT&T Radiant Core Prepaid 4g Phone U304AA Gray - Open Box ✌️,https://www.ebay.ca/itm/174871782267?epid=23034586558&hash=item28b72ba37b:g:Z~0AAOSw0WhhCXYf,C $37.41,Free shipping,Last one,New (Other),Top Rated Seller,always_new_deals,https://www.ebay.ca/usr/always_new_deals?_trksid=p2047675.l2559,1081,https://www.ebay.ca/fdbk/feedback_profile/always_new_deals?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.2% Positive feedback,6 product ratings,https://www.ebay.ca/p/23034586558?iid=174871782267&rt=nc#UserReviews
LG V50 ThinQ 128GB Black (Sprint) Worldwide GSM Unlocked New Open Box Read Note,https://www.ebay.ca/itm/193649286833?epid=25032320771&hash=item2d16659eb1:g:P3gAAOSwehZfUrzj,C $287.26,Free shipping,56 sold,New (Other),Top Rated Seller,yywirelesss,https://www.ebay.ca/usr/yywirelesss?_trksid=p2047675.l2559,98509,https://www.ebay.ca/fdbk/feedback_profile/yywirelesss?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.9% Positive feedback,31 product ratings,https://www.ebay.ca/p/25032320771?iid=193649286833&rt=nc#UserReviews
Samsung Galaxy S10+ Plus - 128GB - White - Fully Unlocked - Smartphone,https://www.ebay.ca/itm/124777609185?epid=16029464580&hash=item1d0d5337e1:g:hMsAAOSwLvhhBGHg,C $299.74,Free shipping,59 sold,Refurbished,Top Rated Seller,emb-phones,https://www.ebay.ca/usr/emb-phones?_trksid=p2047675.l2559,114087,https://www.ebay.ca/fdbk/feedback_profile/emb-phones?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.9% Positive feedback,209 product ratings,https://www.ebay.ca/p/16029464580?iid=124777609185&rt=nc#UserReviews
Razer Phone 1 / 2 | 64GB AT&T OR GSM Unlocked Gaming Smartphone RZ35-0215 / 0259,https://www.ebay.ca/itm/264838995856?hash=item3da9a25f90:g:j~IAAOSwND9gWe0C,C $227.76,Free shipping,9+ sold,Pre-Owned,Top Rated Seller,wise-deals,https://www.ebay.ca/usr/wise-deals?_trksid=p2047675.l2559,28691,https://www.ebay.ca/fdbk/feedback_profile/wise-deals?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.8% Positive feedback,,
Samsung S10 / S10E / S10+ Plus - Fully Unlocked - Smartphone,https://www.ebay.ca/itm/114414491167?_trkparms=ispr%3D1&hash=item1aa3a2961f:g:PfMAAOSwRCBgzOUL&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLpBsylOQIRW%252BsG7QHdXtc1Gj%252BxNRgKmygrEPAVf2xQOqDZ1urZr%252B7LJsVSlPJ8OaHBM7GAmX9ca%252FHXdDzHHNwj%252BCKaKAfF9CNlT7caEN0KiAnmLmkGD2P5TeQuk34yF0rgUVkmW8%252Fx9P%252B4qMHwwIC96CduMpHB6wQyH1mI8lQRFj6oRhv3W2VD5btBSFJoAJPNqDLXTEFWAVQPVubzleBJw5pBeH4tLeVmfM3Gnt1cxeDsTgnY1nRcHbJjfVCadB7b85J6lyfH9cTPBFZG%252FlqPPk0S9cuEs64GZgak65CiOKsEm3bE2iEMq43So2Qd3XJEVzgWSKtxDQQEd%252BxSgGaQZCn1kmSwL8UIbyx9eCbe0u8grW%252BafR1maeN0KPK5V16OeMHSwQV3AMh9e3ID7ljcQZZigTEA%252BgqgleQaL6RKOTe2R5ftbvcytFjkcy6FHkzBA3f0LEMz7j72aFseFE%252FLiNkyq%252Bynw795C3iL1C08sqLJFU%252FbQcIXZl2eRJX1RpdfCvoB%252BeO%252FsiJ3lz3%252BSTJ9Ci7C0mK6OkoQKdmncu6aBJ61NLQI6%252B%252B77dp4jIrqLv5WO1n2rU1%252F7WPt9SZ3SXKQPHxA2VPiYIFiE%252Fk2dFmnuo5FTE%252FXMobTRU9EsqXkv8u5mgCl2ZByFefY%252BVKXJUb60OtHZEfsjsfc6mC0yLIENQPHVqtOzSAxLI7NKnu91iS0cRPjSxl497lizeRtyPozJe93Qi5RaCk9JBSfRvhcFWfiASX95DoD8Cl0zWyypuhJZaaYW3H6aWAsk%252F1oQ2Int%252BsQPTZqm1t%252F2hXbFpsH1G%7Campid%3APL_CLK%7Cclp%3A2334524,C $193.57 to C $330.96,Free shipping,39+ watchers,Refurbished,Top Rated Seller,emb-phones,https://www.ebay.ca/usr/emb-phones?_trksid=p2047675.l2559,114087,https://www.ebay.ca/fdbk/feedback_profile/emb-phones?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.9% Positive feedback,,
